"EMCC","MASS"
"EMCC","mclust"
"EMCC","EMC"
"EMD","fields"
"EMJumpDiffusion","R"
"ENmisc","Hmisc"
"EQL","ttutils"
"ESPRESSO","MASS"
"EVER","R"
"Ecdat","R"
"EffectiveDose","locfit"
"ElemStatLearn","R"
"ElemStatLearn","stats"
"EnQuireR","FactoMineR"
"EnQuireR","SensoMineR"
"EnQuireR","Rcmdr"
"EnQuireR","MASS"
"EngrExpt","lattice"
"Epi","utils"
"EquiNorm","Matrix"
"EquiNorm","lattice"
"EuclideanMaps","tkrplot"
"EuclideanMaps","RODBC"
"EvalEst","setRNG"
"EvalEst","tframe"
"EvalEst","dse"
"e1071","class"
"eRm","RaschSampler"
"eVenn","tcltk"
"eVenn","combinat"
"eaf","R"
"earth","leaps"
"earth","plotrix"
"eba","R"
"ebdbNet","R"
"ecespa","splancs"
"ecespa","spatstat"
"ecespa","fields"
"ecespa","akima"
"eco","MASS"
"ecodist","stats"
"ecolMod","diagram"
"ecolMod","rootSolve"
"ecolMod","deSolve"
"ecolMod","mapdata"
"ecolMod","seacarb"
"ecolMod","scatterplot3d"
"ecolMod","deldir"
"edrGraphicalTools","rgl"
"edrGraphicalTools","mvtnorm"
"edtdbg","R"
"effects","lattice"
"effects","grid"
"effects","nlme"
"effects","MASS"
"effects","nnet"
"effects","colorspace"
"egarch","fGarch"
"egonet","sna"
"eha","survival"
"eha","graphics"
"eiPack","MASS"
"eiPack","coda"
"eiPack","msm"
"el.convex","R"
"elasticnet","lars"
"ellipse","R"
"ellipse","graphics"
"ellipse","stats"
"elliptic","calibrator"
"elliptic","MASS"
"elrm","coda"
"elrm","graphics"
"elrm","stats"
"emdbook","MASS"
"emdbook","lattice"
"emg","R"
"emg","stats"
"emg","stats4"
"emme2","R"
"emme2","graphics"
"emplik","quantreg"
"emplik2","R"
"emu","MASS"
"emulator","mvtnorm"
"endogMNP","R"
"endogMNP","utils"
"energy","boot"
"energy","MASS"
"ensembleBMA","chron"
"entropy","R"
"epiR","R"
"epibasix","R"
"epicalc","foreign"
"epicalc","survival"
"epicalc","MASS"
"epicalc","nnet"
"epitools","R"
"eqtl","qtl"
"equate","R"
"equivalence","lattice"
"equivalence","boot"
"equivalence","grid"
"erer","systemfit"
"erer","lmtest"
"erer","tseries"
"erer","ggplot2"
"ergm","network"
"ergm.userterms","network"
"ergm.userterms","ergm"
"esd4all","clim.pact"
"esd4all","cyclones"
"esd4all","akima"
"esd4all","ncdf"
"esd4all","sgeostat"
"esd4all","fields"
"esd4all","spam"
"esd4all","R"
"etm","lattice"
"etm","survival"
"evd","stats"
"evdbayes","R"
"evir","stats"
"exact2x2","stats"
"exact2x2","exactci"
"exactLoglinTest","R"
"exactRankTests","survival"
"exactci","stats"
"exactmaxsel","combinat"
"exams","R"
"exams","stats"
"exams","graphics"
"exams","tools"
"exams","utils"
"expectreg","mboost"
"expectreg","BayesX"
"expectreg","splines"
"expectreg","quadprog"
"experiment","boot"
"experiment","MASS"
"experiment","R"
"expert","R"
"expert","stats"
"expm","Matrix"
"expsmooth","tseries"
"expsmooth","forecast"
"extRemes","ismev"
"extRemes","Lmoments"
"extfunnel","rmeta"
"extracat","reshape2"
"extracat","grid"
"extracat","MASS"
"extracat","colorspace"
"extracat","plyr"
"extremevalues","R"
"ez","car"
"ez","reshape2"
"ez","plyr"
"ez","ggplot2"
"ez","stringr"
"ez","lme4"
"ez","Matrix"
"FAMT","mnormt"
"FAMT","impute"
"FAiR","rgenoud"
"FAiR","gWidgetsRGtk2"
"FAiR","stats4"
"FAiR","rrcov"
"FAiR","Matrix"
"FAwR","MASS"
"FAwR","lattice"
"FD","ade4"
"FD","ape"
"FD","geometry"
"FD","vegan"
"FEST","kinship"
"FEST","MASS"
"FEST","hapsim"
"FGN","ltsa"
"FITSio","R"
"FKF","R"
"FME","deSolve"
"FME","rootSolve"
"FME","minpack.lm"
"FME","MASS"
"FME","coda"
"FNN","R"
"FRB","corpcor"
"FSelector","randomForest"
"FSelector","RWeka"
"FSelector","digest"
"FTICRMS","Matrix"
"FTICRMS","lattice"
"FTICRMS","splines"
"FactoClass","ade4"
"FactoClass","xtable"
"FactoMineR","ellipse"
"FactoMineR","lattice"
"FactoMineR","cluster"
"FactoMineR","scatterplot3d"
"Fahrmeir","stats"
"Fahrmeir","R"
"FeaLect","lars"
"FeaLect","Design"
"FieldSim","rgl"
"FieldSim","RColorBrewer"
"FinTS","zoo"
"FinTS","graphics"
"FitAR","lattice"
"FitAR","leaps"
"FitAR","ltsa"
"FitAR","bestglm"
"FitARMA","FitAR"
"Formula","R"
"Formula","stats"
"FourierDescriptors","ggplot2"
"FrF2","BsMD"
"FrF2","scatterplot3d"
"FrF2","igraph"
"FrF2","sfsmisc"
"FrF2","DoE.base"
"FrF2.catlg128","FrF2"
"FunCluster","Hmisc"
"FunCluster","cluster"
"FunNet","ade4"
"FunNet","cluster"
"FunNet","Hmisc"
"FunNet","nlme"
"FunNet","sna"
"FunNet","Cairo"
"FuncMap","grid"
"FuncMap","mvbutils"
"FunctSNP","DBI"
"FunctSNP","RSQLite"
"FunctSNP","utils"
"fArma","timeDate"
"fArma","timeSeries"
"fArma","fBasics"
"fAsianOptions","timeDate"
"fAsianOptions","timeSeries"
"fAsianOptions","fBasics"
"fAsianOptions","fOptions"
"fAssets","sn"
"fAssets","MASS"
"fAssets","robustbase"
"fAssets","timeDate"
"fAssets","timeSeries"
"fAssets","fBasics"
"fAssets","fCopulae"
"fBasics","MASS"
"fBasics","methods"
"fBasics","timeDate"
"fBasics","timeSeries"
"fBonds","timeDate"
"fBonds","timeSeries"
"fBonds","fBasics"
"fCalendar","MASS"
"fCalendar","fUtilities"
"fCalendar","fEcofin"
"fCertificates","fBasics"
"fCertificates","fOptions"
"fCertificates","fExoticOptions"
"fCopulae","sn"
"fCopulae","methods"
"fCopulae","timeDate"
"fCopulae","timeSeries"
"fCopulae","fBasics"
"fEcofin","R"
"fEcofin","utils"
"fExoticOptions","timeDate"
"fExoticOptions","timeSeries"
"fExoticOptions","fBasics"
"fExoticOptions","fOptions"
"fExtremes","timeDate"
"fExtremes","timeSeries"
"fExtremes","fBasics"
"fExtremes","fGarch"
"fExtremes","fTrading"
"fGarch","timeDate"
"fGarch","timeSeries"
"fGarch","fBasics"
"fImport","timeDate"
"fImport","timeSeries"
"fMultivar","sn"
"fMultivar","timeDate"
"fMultivar","timeSeries"
"fMultivar","fBasics"
"fNonlinear","timeDate"
"fNonlinear","timeSeries"
"fNonlinear","fBasics"
"fNonlinear","fGarch"
"fOptions","timeDate"
"fOptions","timeSeries"
"fOptions","fBasics"
"fPortfolio","MASS"
"fPortfolio","robustbase"
"fPortfolio","timeDate"
"fPortfolio","timeSeries"
"fPortfolio","fBasics"
"fPortfolio","fAssets"
"fRegression","mgcv"
"fRegression","nnet"
"fRegression","polspline"
"fRegression","timeDate"
"fRegression","timeSeries"
"fRegression","fBasics"
"fRegression","fTrading"
"fRegression","fMultivar"
"fSeries","robustbase"
"fSeries","methods"
"fSeries","fUtilities"
"fSeries","fEcofin"
"fSeries","fCalendar"
"fTrading","timeDate"
"fTrading","timeSeries"
"fTrading","fBasics"
"fUnitRoots","urca"
"fUnitRoots","methods"
"fUnitRoots","timeDate"
"fUnitRoots","timeSeries"
"fUnitRoots","fBasics"
"fUtilities","MASS"
"factorQR","lattice"
"factualR","methods"
"factualR","RJSONIO"
"factualR","RCurl"
"fame","tis"
"far","nlme"
"faraway","R"
"farmR","rJava"
"farmR","methods"
"fastICA","R"
"fastR","lattice"
"fastR","grid"
"favir","ChainLadder"
"favir","ggplot2"
"favir","plyr"
"favir","reshape"
"favir","tools"
"fbati","pbatR"
"fbati","fgui"
"fbati","rootSolve"
"fbati","tcltk"
"fda","zoo"
"fda.usc","fda"
"fda.usc","splines"
"fda.usc","MASS"
"fda.usc","e1071"
"fdim","xgobi"
"fdrtool","R"
"fds","rainbow"
"fds","RCurl"
"fdth","R"
"fdth","base"
"fdth","grDevices"
"fdth","graphics"
"feature","KernSmooth"
"feature","ks"
"feature","tcltk"
"fechner","R"
"fechner","base"
"fechner","graphics"
"fechner","stats"
"ff","bit"
"fftw","R"
"fgui","tools"
"fields","methods"
"fields","spam"
"filehash","R"
"filehash","methods"
"filehashSQLite","filehash"
"filehashSQLite","DBI"
"filehashSQLite","RSQLite"
"financial","R"
"fingerprint","methods"
"fisheyeR","tkrplot"
"fisheyeR","methods"
"fishmethods","boot"
"fishmethods","stats"
"fishmethods","foreign"
"fit4NM","gWidgets"
"fit4NM","tcltk"
"fit4NM","tkrplot"
"fit4NM","RGtk2"
"fit4NM","gWidgetsRGtk2"
"fit4NM","cairoDevice"
"fitdistrplus","R"
"flashClust","R"
"flexCrossHaz","survival"
"flexCrossHaz","splines"
"flexclust","graphics"
"flexclust","grid"
"flexclust","lattice"
"flexclust","modeltools"
"flexmix","lattice"
"flexmix","modeltools"
"flexmix","multcomp"
"flsa","R"
"flubase","forecast"
"flubase","FinTS"
"fma","tseries"
"fma","forecast"
"fmri","tcltk"
"fmsb","R"
"foba","R"
"foreach","iterators"
"foreach","codetools"
"foreach","utils"
"forecast","tseries"
"forecast","fracdiff"
"foreign","R"
"foreign","stats"
"forensic","genetics"
"forensic","combinat"
"forensim","methods"
"formula.tools","operator.tools"
"formula.tools","utils"
"formula.tools","methods"
"fortunes","R"
"forward","MASS"
"fossil","sp"
"fossil","maps"
"fossil","shapefiles"
"fpc","MASS"
"fpc","cluster"
"fpc","mclust"
"fpc","flexmix"
"fpca","sm"
"fpca","splines"
"fpow","R"
"fractal","splus2R"
"fractal","ifultools"
"fractal","sapa"
"fractal","wmtsa"
"fractal","akima"
"fractal","MASS"
"fractal","scatterplot3d"
"fractaldim","abind"
"fractalrock","futile.any"
"fractalrock","futile.logger"
"fractalrock","timeDate"
"fractalrock","zoo"
"fractalrock","xts"
"fractalrock","quantmod"
"frailtyHL","Matrix"
"frailtyHL","numDeriv"
"frailtypack","survival"
"frbf","methods"
"frontier","plm"
"frontier","micEcon"
"frontier","miscTools"
"frontier","Formula"
"frontier","lmtest"
"fts","utils"
"fts","stats"
"ftsa","forecast"
"ftsa","rainbow"
"futile","futile.options"
"futile","futile.logger"
"futile","futile.matrix"
"futile","futile.any"
"futile.any","futile.paradigm"
"futile.logger","futile.paradigm"
"futile.logger","futile.options"
"futile.matrix","futile.logger"
"futile.matrix","futile.any"
"futile.options","R"
"futile.paradigm","futile.options"
"fuzzyRankTests","R"
"fwdmsa","R"
"fxregime","zoo"
"fxregime","sandwich"
"fxregime","strucchange"
"G1DBN","MASS"
"G1DBN","sna"
"GAD","matrixStats"
"GAD","R.methodsS3"
"GAMBoost","Matrix"
"GAMens","akima"
"GAMens","gam"
"GDD","R"
"GEOmap","geomapdata"
"GEOmap","RPMG"
"GEOmap","akima"
"GEOmap","splancs"
"GEVcdn","VGAM"
"GExMap","multtest"
"GGMselect","mvtnorm"
"GGMselect","lars"
"GGMselect","gtools"
"GGally","ggplot2"
"GGally","stringr"
"GLDEX","cluster"
"GOFSN","sn"
"GOSim","cluster"
"GOSim","flexmix"
"GOSim","RBGL"
"GOSim","graph"
"GOSim","Matrix"
"GOSim","corpcor"
"GPArotation","R"
"GPseq","R"
"GRRGI","nlme"
"GRRGI","lme4"
"GRRGI","arm"
"GRRGI","car"
"GSM","gtools"
"GSM","methods"
"GSM","utils"
"GWAF","gee"
"GWAF","kinship"
"GWRM","R"
"GenABEL","MASS"
"GenKern","KernSmooth"
"GenKern","utils"
"GeneCycle","MASS"
"GeneCycle","longitudinal"
"GeneCycle","fdrtool"
"GeneNet","corpcor"
"GeneNet","longitudinal"
"GeneNet","fdrtool"
"GeneReg","splines"
"GeneReg","igraph"
"Geneclust","deldir"
"Geneclust","fields"
"Geneclust","spatial"
"Geneland","RandomFields"
"Geneland","fields"
"Geneland","mapproj"
"Geneland","maps"
"Geneland","snow"
"Geneland","tcltk"
"GeneralizedHyperbolic","DistributionUtils"
"GeoXp","fields"
"GeoXp","KernSmooth"
"GeoXp","mvoutlier"
"GeoXp","rgl"
"GeoXp","robustbase"
"GeoXp","spdep"
"GeoXp","splancs"
"GeoXp","stats"
"GeoXp","tcltk"
"GillespieSSA","R"
"GrapheR","mgcv"
"GrassmannOptim","Matrix"
"GridR","codetools"
"GriegSmith","spatstat"
"Guerry","sp"
"Guerry","shapefiles"
"gMCP","rJava"
"gMCP","methods"
"gMCP","MASS"
"gMCP","PolynomF"
"gMCP","multcomp"
"gMCP","graph"
"gMCP","gtools"
"gRain","gRbase"
"gRain","graph"
"gRain","RBGL"
"gRapHD","R"
"gRapHD","methods"
"gRbase","MASS"
"gRbase","graph"
"gRbase","RBGL"
"gRbase","igraph"
"gRc","gRbase"
"gRc","graph"
"gWidgets","methods"
"gWidgets","utils"
"gWidgetsRGtk2","methods"
"gWidgetsRGtk2","gWidgets"
"gWidgetsWWW","proto"
"gWidgetsWWW","filehash"
"gWidgetsWWW","digest"
"gWidgetsWWW","rjson"
"gWidgetstcltk","gWidgets"
"gWidgetstcltk","tcltk"
"gWidgetstcltk","tcltk2"
"gWidgetstcltk","digest"
"gafit","R"
"galts","genalg"
"galts","DEoptim"
"gam","stats"
"gam","splines"
"gamair","R"
"games","Formula"
"games","maxLik"
"games","MASS"
"gamesNws","nws"
"gamlss","gamlss.dist"
"gamlss","gamlss.data"
"gamlss","nlme"
"gamlss.add","gamlss"
"gamlss.add","mgcv"
"gamlss.add","nnet"
"gamlss.add","gamlss.util"
"gamlss.add","gamlss.nl"
"gamlss.add","lattice"
"gamlss.cens","gamlss"
"gamlss.cens","gamlss.dist"
"gamlss.cens","survival"
"gamlss.data","R"
"gamlss.demo","rpanel"
"gamlss.demo","gamlss"
"gamlss.demo","gamlss.tr"
"gamlss.demo","gamlss.util"
"gamlss.dist","MASS"
"gamlss.mx","gamlss"
"gamlss.mx","nnet"
"gamlss.mx","MASS"
"gamlss.nl","gamlss"
"gamlss.nl","survival"
"gamlss.tr","gamlss"
"gamlss.util","gamlss"
"gamlss.util","colorspace"
"gamlss.util","Matrix"
"gamlss.util","MASS"
"gamm4","Matrix"
"gamm4","lme4"
"gamm4","mgcv"
"gap","R"
"gaussDiff","R"
"gausspred","R"
"gaussquad","polynom"
"gaussquad","orthopolynom"
"gbev","mvtnorm"
"gbm","survival"
"gbm","lattice"
"gbm","splines"
"gbs","nlme"
"gcExplorer","graphics"
"gcExplorer","methods"
"gcExplorer","flexclust"
"gcbd","RSQLite"
"gcbd","plyr"
"gcbd","reshape"
"gcbd","lattice"
"gclus","cluster"
"gcmrec","survrec"
"gcolor","R"
"gdata","R"
"gdistance","raster"
"gdistance","igraph"
"gdistance","Matrix"
"gdistance","methods"
"gdistance","sp"
"gee","stats"
"geepack","doBy"
"geiger","ape"
"geiger","MASS"
"geiger","mvtnorm"
"geiger","msm"
"geiger","ouch"
"gene2pathway","kernlab"
"gene2pathway","RBGL"
"geneARMA","mvtnorm"
"genefu","survcomp"
"genefu","amap"
"genefu","mclust"
"genefu","gplots"
"genefu","R"
"genepi","R"
"genepi","stats"
"genetics","combinat"
"genetics","gdata"
"genetics","gtools"
"genetics","MASS"
"genetics","mvtnorm"
"genoPlotR","ade4"
"genomatic","R"
"genomatic","tcltk"
"geoR","sp"
"geoRglm","geoR"
"geoRglm","stats"
"geofd","fda"
"geofd","geoR"
"geofd","tkrplot"
"geomapdata","R"
"geometry","R"
"geonames","rjson"
"geophys","RPMG"
"geophys","RFOC"
"geophys","MASS"
"geophys","cluster"
"geophys","stats"
"geosphere","methods"
"geozoo","bitops"
"geozoo","tourr"
"ggcolpairs","ggplot2"
"ggm","R"
"ggplot2","reshape"
"ggplot2","grid"
"ggplot2","proto"
"ghyp","numDeriv"
"ghyp","graphics"
"ghyp","stats"
"ghyp","gplots"
"giRaph","R"
"giRaph","graphics"
"giRaph","methods"
"gibbs.met","R"
"gllm","R"
"glmdm","MASS"
"glmdm","msm"
"glmdm","mvtnorm"
"glmdm","e1071"
"glmdm","coda"
"glmdm","MCMCpack"
"glmdm","class"
"glmdm","lattice"
"glmdm","LearnBayes"
"glmmAK","smoothSurv"
"glmmAK","coda"
"glmmAK","mvtnorm"
"glmmBUGS","MASS"
"glmmBUGS","abind"
"glmmBUGS","spdep"
"glmnet","Matrix"
"glmnetcr","glmnet"
"glmpath","survival"
"glmpath","R"
"glmpathcr","glmpath"
"glmulti","rJava"
"glmulti","methods"
"globalboosttest","mboost"
"globalboosttest","survival"
"glrt","survival"
"glrt","splines"
"glrt","Icens"
"gmaps","maps"
"gmaps","grid"
"gmm","sandwich"
"gmodels","R"
"gmp","R"
"gmvalid","CoCo"
"gmvalid","epitools"
"gnm","R"
"gnumeric","XML"
"goalprog","lpSolve"
"gof","survival"
"gogarch","fGarch"
"gogarch","fastICA"
"gooJSON","rjson"
"googleVis","RJSONIO"
"googleVis","methods"
"gpclib","R"
"gpclib","methods"
"gplots","gtools"
"gplots","gdata"
"gplots","stats"
"gplots","caTools"
"gplots","grid"
"gptk","fields"
"gputools","R"
"grImport","XML"
"grade","R"
"granova","car"
"graph","R"
"graph","methods"
"graphicsQC","XML"
"gregmisc","gdata"
"gregmisc","gmodels"
"gregmisc","gplots"
"gregmisc","gtools"
"gridBase","R"
"gridBase","graphics"
"gridBase","grid"
"gridExtra","R"
"gridExtra","grid"
"grouped","MASS"
"grplasso","methods"
"grt","MASS"
"grt","rgl"
"grt","misc3d"
"gsDesign","ggplot2"
"gsDesign","xtable"
"gsarima","R"
"gsc","ofp"
"gsc","quadprog"
"gsl","R"
"gss","R"
"gstat","sp"
"gsubfn","proto"
"gumbel","R"
"gvlma","R"
"HDMD","psych"
"HDMD","MASS"
"HDMD","base"
"HDclassif","graphics"
"HDclassif","stats"
"HDclassif","MASS"
"HFWutils","debug"
"HFWutils","grDevices"
"HFWutils","methods"
"HFWutils","R.oo"
"HGLMMM","Matrix"
"HGLMMM","numDeriv"
"HGLMMM","methods"
"HGLMMM","lattice"
"HH","lattice"
"HH","stats"
"HH","grid"
"HH","multcomp"
"HH","mvtnorm"
"HH","methods"
"HH","leaps"
"HI","R"
"HLMdiag","lme4"
"HLMdiag","MASS"
"HLMdiag","ggplot2"
"HMM","R"
"HPbayes","MASS"
"HPbayes","mvtnorm"
"HPbayes","corpcor"
"HPbayes","numDeriv"
"HPbayes","stats"
"HPbayes","boot"
"HSAUR","lattice"
"HSAUR","MASS"
"HSAUR","scatterplot3d"
"HSAUR2","lattice"
"HSAUR2","MASS"
"HSAUR2","scatterplot3d"
"HTMLUtils","R2HTML"
"HWEBayes","MCMCpack"
"HWEBayes","mvtnorm"
"HWEintrinsic","methods"
"HWEintrinsic","utils"
"HadoopStreaming","getopt"
"HapEstXXR","survival"
"Haplin","MASS"
"Haplin","mgcv"
"HaploSim","methods"
"HaploSim","utils"
"HaploSim","R"
"HardyWeinberg","R"
"HardyWeinberg","graphics"
"HardyWeinberg","stats"
"Hmisc","survival"
"HumMeth27QCReport","amap"
"HumMeth27QCReport","Hmisc"
"HumMeth27QCReport","gplots"
"HumMeth27QCReport","plotrix"
"HumMeth27QCReport","WriteXLS"
"HumMeth27QCReport","tcltk"
"HybridMC","utils"
"HybridMC","coda"
"HydroMe","nlme"
"HyperbolicDist","R"
"haarfisz","wavethresh"
"hacks","R"
"hapassoc","R"
"hapassoc","stats"
"haplo.ccs","haplo.stats"
"haplo.ccs","survival"
"haplo.stats","R"
"hapsim","MASS"
"hash","R"
"hash","methods"
"hash","utils"
"hbim","mvtnorm"
"hbmem","R"
"hbmem","methods"
"hddplot","MASS"
"hdeco","R"
"hdrcde","locfit"
"hdrcde","ash"
"hdrcde","ks"
"hdrcde","KernSmooth"
"helloJavaWorld","rJava"
"helpr","highlight"
"helpr","sinartra"
"helpr","digest"
"helpr","parser"
"helpr","rjson"
"helpr","tools"
"helpr","stringr"
"helpr","evaluate"
"helpr","RCurl"
"helpr","memoise"
"heplots","car"
"heplots","graphics"
"heplots","stats"
"hergm","ergm"
"hergm","snow"
"hett","MASS"
"hexView","R"
"hexbin","lattice"
"hgam","grplasso"
"hgam","splines"
"hgam","lattice"
"hgam","rgl"
"hier.part","gtools"
"highlight","codetools"
"highlight","utils"
"highlight","parser"
"highlight","Rcpp"
"hisemi","Matrix"
"hisemi","Iso"
"hisemi","splines"
"hisemi","fda"
"hisemi","MASS"
"hive","rJava"
"hive","tools"
"hive","XML"
"hlr","MASS"
"hmm.discnp","R"
"homals","rgl"
"homals","ape"
"homals","scatterplot3d"
"homtest","stats"
"hopach","cluster"
"hopach","methods"
"hotspots","lattice"
"hotspots","ineq"
"hsmm","R"
"hts","forecast"
"hts","SparseM"
"huge","glmnet"
"huge","glasso"
"huge","igraph"
"huge","MASS"
"huge","Matrix"
"huge","lattice"
"hwde","R"
"hwriter","R"
"hybridHclust","cluster"
"hydroGOF","hydroTSM"
"hydroTSM","zoo"
"hydroTSM","gstat"
"hydroTSM","automap"
"hyperSpec","methods"
"hyperSpec","utils"
"hyperSpec","lattice"
"hyperdirichlet","aylmer"
"hyperdirichlet","abind"
"hyperdirichlet","mvtnorm"
"hyperdirichlet","cubature"
"hypergeo","contfrac"
"hypergeo","elliptic"
"hypred","R"
"hypred","methods"
"IBrokers","xts"
"ICE","KernSmooth"
"ICEinfer","lattice"
"ICS","mvtnorm"
"ICS","survey"
"ICSNP","mvtnorm"
"ICSNP","ICS"
"IDPmisc","lattice"
"IFP","haplo.stats"
"IMIS","mvtnorm"
"IPSUR","distr"
"IQCC","qcc"
"IQCC","MASS"
"IQCC","micEcon"
"ISA","R"
"ISA","stats"
"ISA","utils"
"ISA","tools"
"ISOcodes","R"
"ISwR","R"
"Icens","survival"
"ImageMetrics","ReadImages"
"ImageMetrics","png"
"ImageMetrics","maps"
"ImageMetrics","tcltk"
"ImageMetrics","tkrplot"
"ImageMetrics","methods"
"Imap","R"
"ImpactIV","nnet"
"IniStatR","R"
"Interpol","R"
"Iso","R"
"IsoGene","tcltk"
"IsoGene","Iso"
"IsoGene","ff"
"iBUGS","R2WinBUGS"
"iBUGS","gWidgetsRGtk2"
"iCluster","R"
"iGenomicViewer","sendplot"
"iSubpathwayMiner","graph"
"iSubpathwayMiner","RBGL"
"iSubpathwayMiner","igraph"
"iSubpathwayMiner","XML"
"iSubpathwayMiner","fdrtool"
"iSubpathwayMiner","utils"
"ibdreg","R"
"ibr","fields"
"ic.infer","quadprog"
"ic.infer","mvtnorm"
"ic.infer","boot"
"ic.infer","kappalab"
"ic50","tcltk"
"icaOcularCorrection","fastICA"
"identity","R"
"ifa","R"
"ifultools","splus2R"
"igraph","stats"
"igraphtosonia","igraph"
"iid.test","clim.pact"
"iid.test","R"
"imguR","XML"
"imguR","RCurl"
"imprProbEst","inline"
"imprProbEst","lpSolve"
"impute","R"
"ineq","R"
"ineq","stats"
"ineq","graphics"
"ineq","grDevices"
"inference","sandwich"
"inference","methods"
"influence.ME","lme4"
"influence.ME","lattice"
"infoDecompuTE","MASS"
"infochimps","RCurl"
"infochimps","RJSONIO"
"inline","R"
"inline","methods"
"inlinedocs","methods"
"inlinedocs","utils"
"intamap","sp"
"intamap","gstat"
"intamap","rgdal"
"intamap","akima"
"intamap","automap"
"intamap","mvtnorm"
"intamap","MASS"
"intamap","evd"
"intamap","lattice"
"intamapInteractive","spcosa"
"intamapInteractive","spatstat"
"intamapInteractive","intamap"
"intcox","survival"
"integrativeME","mclust"
"integrativeME","mixOmics"
"integrativeME","randomForest"
"interval","survival"
"interval","perm"
"interval","Icens"
"interval","MLEcens"
"intervals","R"
"intervals","methods"
"introgress","nnet"
"introgress","genetics"
"introgress","RColorBrewer"
"ipdmeta","survival"
"ipdmeta","coxme"
"ipdmeta","Matrix"
"ipdmeta","phmm"
"iplots","rJava"
"ipptoolbox","AlgDesign"
"ipptoolbox","copula"
"ipptoolbox","evd"
"ipptoolbox","triangle"
"ipred","rpart"
"ipred","MASS"
"ipred","mlbench"
"ipred","survival"
"ipred","nnet"
"ipred","class"
"ipw","boot"
"ipw","geepack"
"ipw","MASS"
"ipw","nlme"
"ipw","nnet"
"ipw","survey"
"ipw","survival"
"irr","lpSolve"
"irtProb","lattice"
"irtProb","methods"
"irtProb","stats"
"irtProb","moments"
"irtoys","sm"
"irtoys","ltm"
"isa2","methods"
"ismev","R"
"isopam","cluster"
"isopam","vegan"
"isva","qvalue"
"isva","fastICA"
"iterLap","quadprog"
"iterLap","randtoolbox"
"iterators","R"
"iterators","utils"
"itertools","iterators"
"its","Hmisc"
"iv","ofp"
"ivivc","rgenoud"
"ivivc","odesolve"
"ivivc","reshape"
"ivivc","sciplot"
"JGR","rJava"
"JGR","JavaGD"
"JGR","iplots"
"JJcorr","fCopulae"
"JJcorr","mvtnorm"
"JM","MASS"
"JM","nlme"
"JM","splines"
"JM","survival"
"JOP","Rsolnp"
"JOP","rgenoud"
"JOP","stats"
"JOP","JointModeling"
"JavaGD","R"
"JointModeling","mgcv"
"JudgeIt","R"
"KFAS","R"
"KMsurv","survival"
"Kendall","R"
"KernSmooth","R"
"KernSmooth","stats"
"KrigInv","DiceKriging"
"KrigInv","rgenoud"
"KrigInv","MASS"
"KrigInv","lhs"
"kappalab","lpSolve"
"kappalab","quadprog"
"kappalab","kernlab"
"kerdiest","date"
"kerdiest","chron"
"kerfdr","R"
"kernelPop","ape"
"kernelPop","ade4"
"kernelPop","MASS"
"kernlab","R"
"kernlab","methods"
"kin.cohort","survival"
"kinship","methods"
"kinship","survival"
"kinship","nlme"
"kinship","lattice"
"kinship","R"
"kknn","R"
"klaR","MASS"
"klin","Matrix"
"km.ci","survival"
"km.ci","stats"
"kmi","survival"
"kmi","mitools"
"kml","methods"
"kml","longitudinalData"
"kml","clv"
"kml3d","methods"
"kml3d","clv"
"kml3d","rgl"
"kml3d","misc3d"
"knnflex","R"
"knorm","MASS"
"kohonen","class"
"kohonen","MASS"
"ks","KernSmooth"
"ks","mvtnorm"
"ks","rgl"
"ks","misc3d"
"kst","proxy"
"kst","relations"
"kst","sets"
"kzft","polynom"
"kzs","lattice"
"kzs","stats"
"LCAextend","boot"
"LCAextend","mvtnorm"
"LCAextend","Design"
"LCAextend","kinship"
"LDdiag","MASS"
"LDheatmap","R"
"LDheatmap","grid"
"LIM","limSolve"
"LIM","diagram"
"LLAhclust","R"
"LLdecomp","randomForest"
"LLdecomp","igraph"
"LLdecomp","gRain"
"LMERConvenienceFunctions","languageR"
"LMERConvenienceFunctions","Design"
"LMGene","multtest"
"LMGene","survival"
"LS2W","wavethresh"
"LSD","MASS"
"LSD","gtools"
"LSD","RColorBrewer"
"LSD","colorRamps"
"LSD","schoolmath"
"LVQTools","methods"
"LambertW","moments"
"LambertW","gsl"
"LambertW","MASS"
"LambertW","nortest"
"LambertW","maxLik"
"LaplacesDemon","R"
"LogConcDEAD","MASS"
"LogConcDEAD","mvtnorm"
"LogicForest","LogicReg"
"LogicForest","CircStats"
"LogicForest","gtools"
"LogicForest","plotrix"
"LogicReg","survival"
"LoopAnalyst","nlme"
"labdsv","mgcv"
"labdsv","MASS"
"labeltodendro","R"
"laeken","boot"
"laeken","MASS"
"lancet.iraqmortality","foreign"
"landsat","rgdal"
"landsat","lmodel2"
"languageR","lattice"
"languageR","zipfR"
"languageR","Matrix"
"languageR","lme4"
"lars","R"
"laser","ape"
"laser","geiger"
"lasso2","R"
"latentnet","network"
"latentnet","shapes"
"latentnet","abind"
"latentnet","tools"
"latentnet","mvtnorm"
"latentnet","coda"
"lattice","R"
"latticeExtra","RColorBrewer"
"latticeExtra","lattice"
"latticedl","plyr"
"latticedl","lattice"
"latticedl","grid"
"latticist","lattice"
"latticist","latticeExtra"
"latticist","vcd"
"lavaan","R"
"lavaan","methods"
